Chromosome	Start	End	Gene	TPM	Length
chr9	91443698	91443970	NFIL3	0.66	272
chr9	92049209	92049588	SNORA84	6.80	379
chr9	92147248	92147570	SNORA84	6.80	322
chr9	92180843	92181224	SNORA84	6.80	381
chr9	92726937	92727185	SNORA84	6.80	248
chr9	92749689	92749962	SNORA84	6.80	273
chr9	93459564	93459859	FAM120A	1.42	295
chr9	93644406	93644742	PHF2	0.56	336
chr9	93962736	93963107	PHF2	0.56	371
chr9	94772982	94773225	FANCC	0.54	243
chr9	94783233	94783575	FANCC	0.54	342
chr9	94804394	94804665	FANCC	0.54	271
chr9	94819119	94819410	FANCC	0.54	291
chr9	94829487	94829778	FANCC	0.54	291
chr9	94878896	94879215	FANCC	0.54	319
chr9	94902188	94902461	FANCC	0.54	273
chr9	94922253	94922645	FANCC	0.54	392
chr9	95092760	95093100	FANCC	0.54	340
chr9	95094930	95095226	FANCC	0.54	296
chr9	95157676	95158032	FANCC	0.54	356
chr9	95197720	95198035	FANCC	0.54	315
chr9	95363196	95363511	FANCC	0.54	315
chr9	95499939	95500245	FANCC	0.54	306
chr9	95754036	95754391	FANCC	0.54	355
chr9	95857103	95857490	FANCC	0.54	387
chr9	95981776	95982225	FANCC	0.54	449
chr9	96031550	96031763	FANCC	0.54	213
chr9	96139677	96139983	FANCC	0.54	306
chr9	96177101	96177401	FANCC	0.54	300
chr9	96217338	96217645	FANCC	0.54	307
chr9	96363267	96363591	CDC14B	0.88	324
chr9	96612295	96612540	CDC14B	0.88	245
chr9	97176322	97176543	CDC14B	0.88	221
chr9	97293276	97293647	CDC14B	0.88	371
chr9	98223235	98223677	ANP32B	3.66	442
chr9	98270369	98270636	ANP32B	3.66	267
chr9	98783805	98784276	SEC61B	8.22	471
chr9	98848445	98848711	SEC61B	8.22	266
chr9	98908343	98908969	SEC61B	8.22	626
chr9	98934964	98935393	SEC61B	8.22	429
chr9	98962292	98962528	SEC61B	8.22	236
chr9	98983373	98983598	SEC61B	8.22	225
chr9	99075360	99075733	SEC61B	8.22	373
chr9	99385840	99386148	SEC61B	8.22	308
chr9	99433673	99433891	SEC61B	8.22	218
chr9	99445352	99445653	SEC61B	8.22	301
chr9	99561484	99561700	SEC61B	8.22	216
chr9	99593668	99593881	SEC61B	8.22	213
chr9	99594458	99594707	SEC61B	8.22	249
chr9	99726790	99727082	SEC61B	8.22	292
chr9	100418660	100419051	TEX10	2.32	391
chr9	100534432	100534646	TEX10	2.32	214
chr9	100587379	100587657	TEX10	2.32	278
chr9	100600645	100601103	TEX10	2.32	458
chr9	100639953	100640205	TEX10	2.32	252
chr9	100674822	100675076	TEX10	2.32	254
chr9	100907527	100907909	TEX10	2.32	382
chr9	101018360	101018756	TEX10	2.32	396
chr9	101995184	101995651	RNF20	0.89	467
chr9	103714970	103715372	SMC2	0.84	402
chr9	104319741	104319954	SMC2	0.84	213
chr9	105064522	105064841	NIPSNAP3A	1.71	319
chr9	105138430	105138782	NIPSNAP3A	1.71	352
chr9	105168984	105169282	NIPSNAP3A	1.71	298
chr9	105432495	105432767	NIPSNAP3A	1.71	272
chr9	105438246	105438502	NIPSNAP3A	1.71	256
chr9	105678158	105678428	TMEM38B	2.13	270
chr9	105911633	105911904	TMEM38B	2.13	271
chr9	105975368	105975648	TMEM38B	2.13	280
chr9	105993132	105993474	TMEM38B	2.13	342
chr9	106069279	106069720	TMEM38B	2.13	441
chr9	106076075	106076347	TMEM38B	2.13	272
chr9	106324251	106324477	TMEM38B	2.13	226
chr9	106333176	106333433	TMEM38B	2.13	257
chr9	106697990	106698335	ZNF462	0.14	345
chr9	106799179	106799520	ZNF462	0.14	341
chr9	106892744	106893223	ZNF462	0.14	479
chr9	107251963	107252370	RAD23B	3.69	407
chr9	107274922	107275214	RAD23B	3.69	292
chr9	107277037	107277299	RAD23B	3.69	262
chr9	107363499	107363823	RAD23B	3.69	324
chr9	107422857	107423121	KLF4	0.56	264
chr9	107438526	107438753	KLF4	0.56	227
chr9	107440239	107440452	KLF4	0.56	213
chr9	107566676	107567037	KLF4	0.56	361
chr9	107639009	107639368	KLF4	0.56	359
chr9	107778638	107778961	KLF4	0.56	323
chr9	108180490	108180773	KLF4	0.56	283
chr9	108244741	108244990	KLF4	0.56	249
chr9	108275015	108275251	KLF4	0.56	236
chr9	108434629	108434866	KLF4	0.56	237
chr9	108444571	108444784	KLF4	0.56	213
chr9	108518186	108518399	ACTL7A	0.01	213
chr9	108687325	108687656	ACTL7A	0.01	331
chr9	108743993	108744358	ACTL7A	0.01	365
chr9	109203915	109204345	CTNNAL1	2.05	430
chr9	109265199	109265570	CTNNAL1	2.05	371
chr9	109568822	109569075	CTNNAL1	2.05	253
chr9	109726132	109726396	PTPN3	0.21	264
chr9	109751322	109751627	PTPN3	0.21	305
chr9	109771154	109771535	PTPN3	0.21	381
chr9	109816536	109816916	TXN	18.78	380
chr9	109843698	109844063	TXN	18.78	365
chr9	109894991	109895356	TXN	18.78	365
chr9	109901111	109901514	TXN	18.78	403
chr9	110051056	110051310	TXN	18.78	254
chr9	110101511	110102047	TXN	18.78	536
chr9	110443561	110443811	TXN	18.78	250
chr9	110538623	110538937	TXN	18.78	314
chr9	110640834	110641119	TXN	18.78	285
chr9	110647413	110647723	TXN	18.78	310
chr9	110650975	110651293	TXN	18.78	318
chr9	110880159	110880462	TXN	18.78	303
chr9	110950134	110950361	TXN	18.78	227
chr9	110970136	110970446	TXN	18.78	310
chr9	110996013	110997098	TXN	18.78	1085
chr9	111099346	111099580	TXN	18.78	234
chr9	111233520	111233814	TXN	18.78	294
chr9	111438683	111438985	GNG10	10.47	302
chr9	111926429	111926917	GNG10	10.47	488
chr9	111945268	111945583	GNG10	10.47	315
chr9	111958137	111958362	GNG10	10.47	225
chr9	111961057	111961278	GNG10	10.47	221
chr9	112012291	112012553	GNG10	10.47	262
chr9	112050514	112050958	GNG10	10.47	444
chr9	112061295	112061551	GNG10	10.47	256
chr9	112065902	112066225	GNG10	10.47	323
chr9	112074293	112074679	GNG10	10.47	386
chr9	112181190	112181427	PTBP3	1.89	237
chr9	112326293	112326539	PTBP3	1.89	246
chr9	112869004	112869347	PTBP3	1.89	343
chr9	113313287	113313658	POLE3	7.84	371
chr9	113469060	113469359	POLE3	7.84	299
chr9	113548585	113548885	POLE3	7.84	300
chr9	113568869	113569289	POLE3	7.84	420
chr9	113579435	113579812	POLE3	7.84	377
chr9	113609761	113610020	POLE3	7.84	259
chr9	113624752	113625028	POLE3	7.84	276
chr9	113634763	113634979	POLE3	7.84	216
chr9	113636205	113636498	POLE3	7.84	293
chr9	113675383	113675884	POLE3	7.84	501
chr9	113988997	113989448	ZNF618	0.33	451
chr9	114059462	114059821	ZNF618	0.33	359
chr9	114277479	114277744	ZNF618	0.33	265
chr9	114720193	114720619	ATP6V1G1	3.83	426
chr9	114894887	114895197	ATP6V1G1	3.83	310
chr9	114908157	114908491	ATP6V1G1	3.83	334
chr9	115068133	115068527	ATP6V1G1	3.83	394
chr9	115126410	115126760	ATP6V1G1	3.83	350
chr9	115127008	115127478	ATP6V1G1	3.83	470
chr9	115164551	115164996	ATP6V1G1	3.83	445
chr9	115167149	115167489	ATP6V1G1	3.83	340
chr9	115191747	115191998	ATP6V1G1	3.83	251
chr9	115197049	115197262	ATP6V1G1	3.83	213
chr9	115198027	115198346	ATP6V1G1	3.83	319
chr9	115203207	115203524	ATP6V1G1	3.83	317
chr9	115234153	115234426	ATP6V1G1	3.83	273
chr9	115254801	115255203	ATP6V1G1	3.83	402
chr9	115262469	115262844	ATP6V1G1	3.83	375
chr9	115369599	115369903	ATP6V1G1	3.83	304
chr9	115373465	115373714	ATP6V1G1	3.83	249
chr9	115432379	115432622	ATP6V1G1	3.83	243
chr9	115522914	115523298	ATP6V1G1	3.83	384
chr9	115591621	115591878	TNC	3.12	257
chr9	115615165	115615422	TNC	3.12	257
chr9	115672914	115673400	PAPPA	0.03	486
chr9	115717695	115718094	TRIM32	1.08	399
chr9	115944123	115944736	TRIM32	1.08	613
chr9	116099966	116100183	TRIM32	1.08	217
chr9	116208903	116209307	TRIM32	1.08	404
chr9	116224071	116224325	TRIM32	1.08	254
chr9	116264391	116264750	TRIM32	1.08	359
chr9	116318939	116319176	TRIM32	1.08	237
chr9	116328049	116328411	TRIM32	1.08	362
chr9	116471340	116471666	TRIM32	1.08	326
chr9	116482813	116483057	TRIM32	1.08	244
chr9	116555599	116555884	TRIM32	1.08	285
chr9	116567108	116567388	TRIM32	1.08	280
chr9	116574399	116574663	TRIM32	1.08	264
chr9	116800980	116801206	TRIM32	1.08	226
chr9	116830392	116830638	TRIM32	1.08	246
chr9	116838200	116838470	TRIM32	1.08	270
chr9	116844230	116844615	TRIM32	1.08	385
chr9	116861406	116861658	TRIM32	1.08	252
chr9	116874296	116874517	TRIM32	1.08	221
chr9	116899637	116899862	TRIM32	1.08	225
chr9	117028178	117028487	TRIM32	1.08	309
chr9	117081052	117081412	TRIM32	1.08	360
chr9	117081653	117081940	TRIM32	1.08	287
chr9	117088876	117089188	TRIM32	1.08	312
chr9	117110835	117111048	TRIM32	1.08	213
chr9	117454783	117455120	TRIM32	1.08	337
chr9	117462029	117462386	TRIM32	1.08	357
chr9	117462824	117463304	TRIM32	1.08	480
chr9	117487830	117488073	TRIM32	1.08	243
chr9	117574137	117574458	TRIM32	1.08	321
chr9	117616565	117616836	TRIM32	1.08	271
chr9	117768828	117769041	ASTN2	0.22	213
chr9	117989426	117989725	ASTN2	0.22	299
chr9	117992124	117992373	ASTN2	0.22	249
chr9	118031135	118031384	ASTN2	0.22	249
chr9	118170180	118170393	ASTN2	0.22	213
chr9	118209416	118209709	ASTN2	0.22	293
chr9	118222559	118222825	ASTN2	0.22	266
chr9	118782911	118783371	BRINP1	1.36	460
chr9	118871554	118871898	BRINP1	1.36	344
chr9	118984856	118985294	BRINP1	1.36	438
chr9	119004648	119004942	BRINP1	1.36	294
chr9	119026129	119026558	BRINP1	1.36	429
chr9	119224491	119224711	BRINP1	1.36	220
chr9	119963857	119964227	CDK5RAP2	0.46	370
chr9	121213091	121213456	RAB14	2.09	365
chr9	121225347	121225572	RAB14	2.09	225
chr9	121261016	121261446	RAB14	2.09	430
chr9	121351054	121351668	RAB14	2.09	614
chr9	121398273	121398670	RAB14	2.09	397
chr9	121491119	121491428	RAB14	2.09	309
chr9	121557828	121558394	DAB2IP	0.32	566
chr9	121637846	121638161	DAB2IP	0.32	315
chr9	121650040	121650490	DAB2IP	0.32	450
chr9	122039982	122040335	NDUFA8	4.35	353
chr9	123062859	123063168	RC3H2	2.13	309
chr9	123093135	123093415	RC3H2	2.13	280
chr9	123395338	123395728	RABGAP1	1.14	390
chr9	123457623	123457836	LHX2	0.40	213
chr9	123669368	123669654	LHX2	0.40	286
chr9	123825395	123825703	LHX2	0.40	308
chr9	123861347	123861580	LHX2	0.40	233
chr9	124079167	124079629	PSMB7	11.82	462
chr9	124088800	124089202	PSMB7	11.82	402
chr9	124242880	124243182	PSMB7	11.82	302
chr9	124286084	124286299	PSMB7	11.82	215
chr9	124296845	124297103	PSMB7	11.82	258
chr9	124297473	124297859	PSMB7	11.82	386
chr9	124322754	124323153	PSMB7	11.82	399
chr9	124332365	124332696	PSMB7	11.82	331
chr9	124399643	124400059	PSMB7	11.82	416
chr9	124725033	124725556	PSMB7	11.82	523
chr9	124793210	124793458	PSMB7	11.82	248
chr9	124805166	124805522	RPL35	140.92	356
chr9	124812601	124812833	RPL35	140.92	232
chr9	124820754	124821403	RPL35	140.92	649
chr9	124832705	124833104	RPL35	140.92	399
chr9	124839776	124840109	RPL35	140.92	333
chr9	124840274	124840755	RPL35	140.92	481
chr9	125358407	125358731	RPL35	140.92	324
chr9	125446584	125447267	RPL35	140.92	683
chr9	125511708	125512332	MAPKAP1	2.89	624
chr9	126160248	126160747	MAPKAP1	2.89	499
chr9	126298241	126298454	MAPKAP1	2.89	213
chr9	126307575	126308118	MAPKAP1	2.89	543
chr9	126348196	126348483	MAPKAP1	2.89	287
chr9	126390054	126390299	MAPKAP1	2.89	245
chr9	126587770	126588155	MAPKAP1	2.89	385
chr9	126661791	126662177	MAPKAP1	2.89	386
chr9	126673804	126674019	MAPKAP1	2.89	215
chr9	127133764	127134219	RPL12	66.97	455
chr9	127214886	127215246	RPL12	66.97	360
chr9	127519418	127519648	RPL12	66.97	230
chr9	127543139	127543489	RPL12	66.97	350
chr9	127700560	127700886	RPL12	66.97	326
chr9	127768020	127768356	RPL12	66.97	336
chr9	128081063	128081372	RPL12	66.97	309
chr9	128091419	128091632	RPL12	66.97	213
chr9	128104414	128104732	RPL12	66.97	318
chr9	128295394	128295692	SET	14.92	298
chr9	128411417	128411680	SET	14.92	263
chr9	128523673	128523927	SET	14.92	254
chr9	128558449	128558808	SET	14.92	359
chr9	128635376	128635639	SET	14.92	263
chr9	128845182	128845615	SET	14.92	433
chr9	128911563	128911847	SET	14.92	284
chr9	128987849	128988170	SET	14.92	321
chr9	129121428	129121925	SET	14.92	497
chr9	129139987	129140285	DOLPP1	2.61	298
chr9	129557422	129557703	DOLPP1	2.61	281
chr9	129863190	129863643	DOLPP1	2.61	453
chr9	130119922	130120258	TOR1A	2.38	336
chr9	130336979	130337240	.	.	261
chr9	130474138	130474419	ASS1	24.53	281
chr9	130522388	130522717	ASS1	24.53	329
chr9	130825122	130825407	EXOSC2	1.71	285
chr9	130860831	130861144	EXOSC2	1.71	313
chr9	130908098	130908441	EXOSC2	1.71	343
chr9	131383127	131383545	UCK1	1.94	418
chr9	131402917	131403271	UCK1	1.94	354
chr9	131591305	131591838	UCK1	1.94	533
chr9	131608596	131608874	UCK1	1.94	278
chr9	131618014	131618405	UCK1	1.94	391
chr9	131633370	131633759	UCK1	1.94	389
chr9	131698704	131698967	MED27	2.44	263
chr9	131704319	131704532	MED27	2.44	213
chr9	131731334	131731649	MED27	2.44	315
chr9	131733584	131734041	MED27	2.44	457
chr9	131851394	131851611	MED27	2.44	217
chr9	131885194	131885481	MED27	2.44	287
chr9	131993271	131993665	MED27	2.44	394
chr9	131994728	131995104	MED27	2.44	376
chr9	132919662	132920014	GTF3C5	2.62	352
chr9	133133711	133134048	RPL7A	109.37	337
chr9	133492215	133492477	RPL7A	109.37	262
chr9	133492564	133492845	RPL7A	109.37	281
chr9	133585975	133586207	SARDH	0.24	232
chr9	133690101	133690322	SARDH	0.24	221
chr9	133702027	133702351	SARDH	0.24	324
chr9	133714829	133715275	BRD3	0.99	446
chr9	133873452	133873929	BRD3	0.99	477
chr9	133956627	133956921	BRD3	0.99	294
chr9	133999245	133999579	BRD3	0.99	334
chr9	134007096	134007418	BRD3	0.99	322
chr9	134061908	134062377	BRD3	0.99	469
chr9	134144831	134145157	RNU6ATAC	20.49	326
chr9	134435045	134435258	RNU6ATAC	20.49	213
chr9	134456448	134456756	RNU6ATAC	20.49	308
chr9	134502822	134503076	RNU6ATAC	20.49	254
chr9	134544661	134544874	RNU6ATAC	20.49	213
chr9	134718298	134718562	RNU6ATAC	20.49	264
chr9	134735512	134735913	RNU6ATAC	20.49	401
chr9	134757310	134757663	RNU6ATAC	20.49	353
chr9	135016147	135016688	RNU6ATAC	20.49	541
chr9	135023492	135023908	RNU6ATAC	20.49	416
chr9	135134216	135134470	RNU6ATAC	20.49	254
chr9	135152507	135152798	RNU6ATAC	20.49	291
chr9	135898780	135899263	UBAC1	1.41	483
chr9	135951917	135952185	UBAC1	1.41	268
chr9	135984414	135984705	UBAC1	1.41	291
chr9	136002863	136003171	UBAC1	1.41	308
chr9	136012791	136013004	UBAC1	1.41	213
chr9	136052006	136052268	UBAC1	1.41	262
chr9	136081423	136081697	UBAC1	1.41	274
chr9	136109736	136109975	UBAC1	1.41	239
chr9	136525845	136526247	SNHG7	2.88	402
chr9	136526741	136527008	SNHG7	2.88	267
chr9	136572060	136572377	SNHG7	2.88	317
chr9	136623911	136624304	SNHG7	2.88	393
chr9	136625260	136625528	SNHG7	2.88	268
chr9	136640781	136641077	SNHG7	2.88	296
chr9	136695507	136695895	TUBB4B	30.88	388
chr9	136696098	136696394	TUBB4B	30.88	296
chr9	137430434	137430694	TUBB4B	30.88	260
chr9	137745522	137745812	EHMT1	0.80	290
chrX	397657	397944	GTPBP6	0.36	287
chrX	920165	920474	GTPBP6	0.36	309
chrX	2351978	2352191	CD99	1.41	213
chrX	2895049	2895273	CD99	1.41	224
chrX	3451674	3451892	GYG2	0.27	218
chrX	3501826	3502295	GYG2	0.27	469
chrX	3577111	3577507	GYG2	0.27	396
chrX	3680528	3680884	GYG2	0.27	356
chrX	3697851	3698143	GYG2	0.27	292
chrX	5852926	5853263	NLGN4X	0.01	337
chrX	7245977	7246223	STS	0.15	246
chrX	7542739	7543331	STS	0.15	592
chrX	8897386	8897603	TBL1X	0.21	217
chrX	8914162	8914471	TBL1X	0.21	309
chrX	9189385	9189697	TBL1X	0.21	312
chrX	9197069	9197562	TBL1X	0.21	493
chrX	9538740	9539013	TBL1X	0.21	273
chrX	9611572	9611785	TBL1X	0.21	213
chrX	9690066	9690369	TBL1X	0.21	303
chrX	10166775	10167002	CLCN4	0.28	227
chrX	10393974	10394269	CLCN4	0.28	295
chrX	10502927	10503308	CLCN4	0.28	381
chrX	10557253	10557500	CLCN4	0.28	247
chrX	10728922	10729338	.	.	416
chrX	10739836	10740069	.	.	233
chrX	10755494	10755853	.	.	359
chrX	10783431	10783649	.	.	218
chrX	10989441	10989775	.	.	334
chrX	11064725	11065134	.	.	409
chrX	11100784	11100997	HCCS	1.23	213
chrX	11540781	11541138	HCCS	1.23	357
chrX	12984623	12984908	TMSB4X	34.78	285
chrX	13079286	13079502	TMSB4X	34.78	216
chrX	13090774	13091169	TMSB4X	34.78	395
chrX	13095041	13095431	TMSB4X	34.78	390
chrX	13357964	13358249	TMSB4X	34.78	285
chrX	13360199	13360602	TMSB4X	34.78	403
chrX	13376807	13377142	TMSB4X	34.78	335
chrX	13377558	13377848	TMSB4X	34.78	290
chrX	13398365	13398835	TMSB4X	34.78	470
chrX	13463648	13463992	TMSB4X	34.78	344
chrX	13722323	13722762	TMSB4X	34.78	439
chrX	13876588	13876988	TMSB4X	34.78	400
chrX	13906069	13906436	TMSB4X	34.78	367
chrX	13952570	13952900	TMSB4X	34.78	330
chrX	13966611	13966824	TMSB4X	34.78	213
chrX	15165836	15166091	FANCB	1.00	255
chrX	16604983	16605226	AP1S2	2.33	243
chrX	17030140	17030373	RBBP7	3.39	233
chrX	18793890	18794103	PDHA1	0.95	213
chrX	18992707	18992981	PDHA1	0.95	274
chrX	19554904	19555128	EIF1AX	3.76	224
chrX	19811891	19812233	EIF1AX	3.76	342
chrX	19852101	19852349	EIF1AX	3.76	248
chrX	21778315	21778573	SMS	2.06	258
chrX	21798706	21799079	SMS	2.06	373
chrX	22021793	22022102	SMS	2.06	309
chrX	22105187	22105449	SMS	2.06	262
chrX	22135183	22135578	SMS	2.06	395
chrX	22186520	22186795	SMS	2.06	275
chrX	22699552	22699799	PRDX4	8.90	247
chrX	23493896	23494263	PRDX4	8.90	367
chrX	23504216	23504532	PRDX4	8.90	316
chrX	24347940	24348234	ZFX	0.85	294
chrX	24398814	24399193	ZFX	0.85	379
chrX	24987829	24988110	POLA1	0.85	281
chrX	25873267	25873546	.	.	279
chrX	26470978	26471379	.	.	401
chrX	29639955	29640320	IL1RAPL1	0.05	365
chrX	30992548	30992821	.	.	273
chrX	31007403	31007692	.	.	289
chrX	31021550	31022058	.	.	508
chrX	31279459	31279856	DMD	0.85	397
chrX	31323608	31323851	DMD	0.85	243
chrX	31423728	31424007	DMD	0.85	279
chrX	31483391	31483618	DMD	0.85	227
chrX	31522010	31522243	DMD	0.85	233
chrX	31679924	31680309	DMD	0.85	385
chrX	31757358	31757571	DMD	0.85	213
chrX	32705476	32705754	DMD	0.85	278
chrX	33183367	33183768	DMD	0.85	401
chrX	33204885	33205213	DMD	0.85	328
chrX	33840239	33840473	TMEM47	3.96	234
chrX	33912315	33912648	TMEM47	3.96	333
chrX	34198006	34198282	TMEM47	3.96	276
chrX	34810958	34811205	TMEM47	3.96	247
chrX	34877459	34877719	TMEM47	3.96	260
chrX	34884850	34885101	TMEM47	3.96	251
chrX	35711391	35711792	.	.	401
chrX	38407249	38407508	SYTL5	0.57	259
chrX	38473814	38474211	TSPAN7	1.03	397
chrX	38500158	38500394	TSPAN7	1.03	236
chrX	38500967	38501313	TSPAN7	1.03	346
chrX	38890417	38890644	MID1IP1	1.46	227
chrX	38891680	38892040	MID1IP1	1.46	360
chrX	39227470	39227743	MID1IP1	1.46	273
chrX	39578257	39578595	BCOR	0.38	338
chrX	39605217	39605534	ATP6AP2	2.72	317
chrX	39726823	39727192	ATP6AP2	2.72	369
chrX	39759612	39759918	ATP6AP2	2.72	306
chrX	39860321	39860627	ATP6AP2	2.72	306
chrX	39897586	39897827	ATP6AP2	2.72	241
chrX	39984162	39984512	ATP6AP2	2.72	350
chrX	40086606	40086984	ATP6AP2	2.72	378
chrX	40127174	40127520	ATP6AP2	2.72	346
chrX	40243730	40244189	ATP6AP2	2.72	459
chrX	40278826	40279132	ATP6AP2	2.72	306
chrX	40471942	40472270	ATP6AP2	2.72	328
chrX	40531005	40531378	ATP6AP2	2.72	373
chrX	41596206	41596463	CASK	0.75	257
chrX	41737116	41737414	CASK	0.75	298
chrX	41779080	41779381	CASK	0.75	301
chrX	41960219	41960432	CASK	0.75	213
chrX	42013017	42013364	CASK	0.75	347
chrX	42110315	42110652	CASK	0.75	337
chrX	42119082	42119344	CASK	0.75	262
chrX	42143952	42144165	CASK	0.75	213
chrX	42149810	42150134	CASK	0.75	324
chrX	42175820	42176193	CASK	0.75	373
chrX	42219236	42219629	CASK	0.75	393
chrX	42366259	42366560	CASK	0.75	301
chrX	43238250	43238531	.	.	281
chrX	43375232	43375472	.	.	240
chrX	45295670	45295906	.	.	236
chrX	46649566	46649779	NDUFB11	12.21	213
chrX	47749170	47749501	UXT	4.89	331
chrX	47803227	47803478	UXT	4.89	251
chrX	49977659	49978052	CLCN5	2.43	393
chrX	49995944	49996243	CLCN5	2.43	299
chrX	50721853	50722131	SHROOM4	0.01	278
chrX	52261533	52261794	MAGED1	4.15	261
chrX	52934683	52934950	SNORA11D	1.09	267
chrX	57403275	57403491	SPIN2B	0.33	216
chrX	57422029	57422335	SPIN2B	0.33	306
chrX	57607318	57607543	ZXDB	0.18	225
chrX	57933353	57933659	.	.	306
chrX	63514251	63514545	SPIN4	0.77	294
chrX	65920468	65920964	MSN	6.24	496
chrX	65986052	65986378	MSN	6.24	326
chrX	67523025	67523415	AR	0.20	390
chrX	67563565	67563791	AR	0.20	226
chrX	67605269	67605659	AR	0.20	390
chrX	68199521	68199884	YIPF6	1.82	363
chrX	68249412	68249755	YIPF6	1.82	343
chrX	68365361	68365688	YIPF6	1.82	327
chrX	68659565	68659814	YIPF6	1.82	249
chrX	69117986	69118253	PJA1	1.75	267
chrX	69313671	69313919	PJA1	1.75	248
chrX	71081781	71082033	NONO	15.68	252
chrX	71996127	71996467	ERCC6L	1.06	340
chrX	72121535	72121785	ERCC6L	1.06	250
chrX	72381811	72382086	RPS4X	72.89	275
chrX	72393470	72393849	RPS4X	72.89	379
chrX	72394321	72394834	RPS4X	72.89	513
chrX	74535867	74536204	SLC16A2	0.97	337
chrX	75470829	75471165	RLIM	1.70	336
chrX	76433254	76433507	MAGEE1	0.16	253
chrX	76976851	76977113	MAGEE1	0.16	262
chrX	77076974	77077288	MAGEE1	0.16	314
chrX	77087815	77088094	MAGEE1	0.16	279
chrX	77275481	77275794	MAGEE1	0.16	313
chrX	77341951	77342394	MAGEE1	0.16	443
chrX	77431313	77431619	.	.	306
chrX	77436644	77436971	.	.	327
chrX	77494176	77494503	.	.	327
chrX	78514849	78515124	LPAR4	0.42	275
chrX	78604216	78604447	LPAR4	0.42	231
chrX	78624445	78624699	LPAR4	0.42	254
chrX	78709018	78709256	LPAR4	0.42	238
chrX	78759039	78759347	LPAR4	0.42	308
chrX	78769378	78769747	LPAR4	0.42	369
chrX	78769983	78770275	LPAR4	0.42	292
chrX	79259172	79259490	LPAR4	0.42	318
chrX	79262103	79262431	LPAR4	0.42	328
chrX	79570514	79571124	LPAR4	0.42	610
chrX	82767289	82767634	.	.	345
chrX	84047537	84047824	APOOL	0.68	287
chrX	84724638	84724926	APOOL	0.68	288
chrX	84735027	84735290	APOOL	0.68	263
chrX	84737399	84737641	APOOL	0.68	242
chrX	85760053	85760419	APOOL	0.68	366
chrX	85779842	85780164	APOOL	0.68	322
chrX	90179021	90179234	.	.	213
chrX	90524500	90524861	PABPC5	0.74	361
chrX	95721017	95721364	DIAPH2	0.05	347
chrX	95754514	95754756	DIAPH2	0.05	242
chrX	100319650	100319893	PCDH19	0.12	243
chrX	100328428	100328707	PCDH19	0.12	279
chrX	100358462	100358783	PCDH19	0.12	321
chrX	101736665	101736908	RPL36A	27.62	243
chrX	101737441	101737746	RPL36A	27.62	305
chrX	102965031	102965264	TCEAL8	5.32	233
chrX	104118857	104119070	TMSB15B	2.12	213
chrX	105265123	105265399	IL1RAPL2	1.63	276
chrX	105427110	105427414	IL1RAPL2	1.63	304
chrX	105636720	105637067	IL1RAPL2	1.63	347
chrX	105752572	105752920	IL1RAPL2	1.63	348
chrX	105837305	105837518	NRK	0.05	213
chrX	105845691	105845948	NRK	0.05	257
chrX	105858501	105858942	NRK	0.05	441
chrX	105882964	105883198	NRK	0.05	234
chrX	107673022	107673236	PRPS1	5.46	214
chrX	107708730	107709151	PRPS1	5.46	421
chrX	107729610	107729898	PRPS1	5.46	288
chrX	107741765	107742054	PRPS1	5.46	289
chrX	107878104	107878508	PRPS1	5.46	404
chrX	108122657	108123090	ATG4A	0.76	433
chrX	108309195	108309447	ATG4A	0.76	252
chrX	108464644	108464910	ATG4A	0.76	266
chrX	110016024	110016449	AMMECR1	1.01	425
chrX	110021226	110021503	AMMECR1	1.01	277
chrX	110420874	110421243	AMMECR1	1.01	369
chrX	110432781	110433119	AMMECR1	1.01	338
chrX	110491832	110492355	AMMECR1	1.01	523
chrX	110509801	110510098	AMMECR1	1.01	297
chrX	110723902	110724264	AMMECR1	1.01	362
chrX	110732477	110732700	AMMECR1	1.01	223
chrX	110964898	110965221	ALG13	0.95	323
chrX	111282209	111282456	ALG13	0.95	247
chrX	111283008	111283364	ALG13	0.95	356
